type_group_key,type_set_label,n_types,primary_type,incident_count
11296,18|23|24|35|48|55|58|63|72,9,24,1
11297,18|23|24|35|48|55|63|72|102,9,24,1
11298,18|23|24|35|48|55|76|77|97|102|111,11,24,1
11299,18|23|24|35|48|55|102,7,24,1
11300,18|23|24|35|48|63|72,7,24,1
11301,18|23|24|35|52,5,24,1
11302,18|23|24|35|52|55|102,7,24,1
11303,18|23|24|35|55|77|97|101|102,9,24,1
11304,18|23|24|35|55|101|102,7,24,1
11305,18|23|24|35|101,5,24,1
11306,18|23|24|55|62|63|72,7,24,1
11307,18|23|24|55|63|72|102,7,24,1
11308,18|23|25|26|27|31|34|55|63|72|102,11,26,1
11309,18|23|25|27|29|35|55|63|72|101|102,11,27,1
11310,18|23|25|27|34|35|37|41|42|48|52|55|63|72|102,15,27,1
11311,18|23|25|27|34|35|37|52|55|102,10,27,1
11312,18|23|25|27|34|35|42|48|49|55|63|72|102,13,27,1
11313,18|23|25|27|35|41|42|48|55|63|72|102,12,27,1
11314,18|23|25|27|35|41|42|55|63|72|102,11,27,1
11315,18|23|25|27|35|41|55|63|72|80|83|102,12,27,1
11316,18|23|25|27|63|72,6,27,1
11317,18|23|25|30|31|34|35|41|48|52|55|63|69|72|102,15,30,1
11318,18|23|25|30|34|35|38|40|41|48|52|55|62,13,30,1
11319,18|23|25|31|32|35|37|55|58|63|72,11,32,1
11320,18|23|25|31|35|52|63|72,8,31,1
11321,18|23|25|31|55|62|75|97|118,9,31,1
11322,18|23|25|34|35|41|48|63|72,9,23,1
11323,18|23|25|34|35|42|43|48|49|52|55|63|72|102,14,23,1
11324,18|23|25|34|35|43|55|63|72|102,10,23,1
11325,18|23|25|34|35|48|55|62|63|72|75|97|118,13,23,1
11326,18|23|25|34|35|49|63|72|77|97,10,23,1
11327,18|23|25|34|55|62|63|72,8,23,1
11328,18|23|25|35|37|41|55|63|72|77|97|102,12,23,1
11329,18|23|25|35|38|63|72,7,38,1
11330,18|23|25|35|41|43|52|55|63|72|102,11,23,1
11331,18|23|25|35|42|48|52|55|63|72|102,11,23,1
11332,18|23|25|35|52|63|72,7,23,1
11333,18|23|25|35|63|72|101,7,23,1
11334,18|23|26|27,4,26,1
11335,18|23|26|29|35|48|52|55|102,9,26,1
11336,18|23|26|29|55|102,6,26,1
11337,18|23|26|35|41|43|48|49|52|63|72,11,26,1
11338,18|23|26|35|43|48|49|55|102,9,26,1
11339,18|23|26|35|48|52|55|58,8,26,1
11340,18|23|26|35|52|55|102,7,26,1
11341,18|23|27|28|30|55|102,7,28,1
11342,18|23|27|29|34|35|42|43|48|52|55|63|72|102,14,27,1
11343,18|23|27|29|55|58,6,27,1
11344,18|23|27|31|34|35|40|41|42|55|63|72|77|97|102,15,31,1
11345,18|23|27|31|35|48|52|55|62,9,31,1
11346,18|23|27|34,4,27,1
11347,18|23|27|34|35|42|48|49|52|55|63|72|102,13,27,1
11348,18|23|27|34|35|42|52,7,27,1
11349,18|23|27|34|35|43|55|58,8,27,1
11350,18|23|27|35|43,5,27,1
11351,18|23|27|35|48,5,27,1
11352,18|23|27|35|52,5,27,1
11353,18|23|27|35|52|55|102,7,27,1
11354,18|23|27|35|55|101|102,7,27,1
11355,18|23|27|55|62,5,27,1
11356,18|23|27|55|63|72|102,7,27,1
11357,18|23|28|29|35|55|63|72|101|102,10,28,1
11358,18|23|28|31|55|102,6,28,1
11359,18|23|28|35|52,5,28,1
11360,18|23|28|35|52|55|102,7,28,1
11361,18|23|29|30|31|34|35|41|42|52|55|102,12,30,1
11362,18|23|29|31,4,31,1
11363,18|23|29|31|34|35|42|52|54|55|63|72|102,13,31,1
11364,18|23|29|31|34|35|43|48|52|55|62|63|72,13,31,1
11365,18|23|29|31|34|35|52|55|102,9,31,1
11366,18|23|29|32|34|35|55|62|63|72|101,11,32,1
11367,18|23|29|34,4,23,1
11368,18|23|29|34|35|37|42|55|58|62,10,23,1
11369,18|23|29|34|35|39|48|55|102,9,39,1
11370,18|23|29|34|35|40|41|42|48|52|55|63|72|102,14,40,1
11371,18|23|29|34|35|41|48|49|52|55|77|97|102,13,23,1
11372,18|23|29|34|35|41|48|52|55|102,10,23,1
11373,18|23|29|34|35|42|48|52|55|63|72|102,12,23,1
11374,18|23|29|34|35|42|48|52|55|102,10,23,1
11375,18|23|29|34|35|48,6,23,1
11376,18|23|29|34|35|48|52|55|80|81|102,11,23,1
11377,18|23|29|34|35|48|55|102,8,23,1
11378,18|23|29|34|35|52,6,23,1
11379,18|23|29|34|35|101,6,23,1
11380,18|23|29|35|37|41|48|52|54|55|63|69|70|80|83|102,16,69,1
11381,18|23|29|35|37|41|48|55|62,9,23,1
11382,18|23|29|35|37|55|77|97|102,9,23,1
11383,18|23|29|35|41,5,23,1
11384,18|23|29|35|41|52,6,23,1
11385,18|23|29|35|41|52|55|102,8,23,1
11386,18|23|29|35|48,5,23,1
11387,18|23|29|35|48|54|55|62,8,23,1
11388,18|23|29|35|48|55|62,7,23,1
11389,18|23|29|35|49,5,23,1
11390,18|23|29|35|101,5,23,1
11391,18|23|30|35|41|55|102,7,30,1
11392,18|23|30|35|43|52|55|77|97|102,10,30,1
11393,18|23|30|35|48|52,6,30,1
11394,18|23|31|34|35|41|52|55|80|81|102,11,31,1
11395,18|23|31|34|35|41|63|72,8,31,1
11396,18|23|31|34|35|46|55|102,8,46,1
11397,18|23|31|35|37,5,31,1
11398,18|23|31|35|41|43|48|55|77|97|102,11,31,1
11399,18|23|31|35|48|52,6,31,1
11400,18|23|31|35|52|54|55|102,8,31,1
11401,18|23|31|35|52|55|102,7,31,1
11402,18|23|31|55|63|72|102,7,31,1
11403,18|23|31|55|102,5,31,1
11404,18|23|32|55|102,5,32,1
11405,18|23|34|35|36|52,6,36,1
11406,18|23|34|35|37|40|48|55|102,9,40,1
11407,18|23|34|35|37|41|48|49|52|55|62|63|72,13,23,1
11408,18|23|34|35|37|41|48|55|62,9,23,1
11409,18|23|34|35|37|41|55|102,8,23,1
11410,18|23|34|35|37|42|55|63|72|80|81|102,12,23,1
11411,18|23|34|35|37|42|63|72,8,23,1
11412,18|23|34|35|37|48|63|72,8,23,1
11413,18|23|34|35|37|55|102,7,23,1
11414,18|23|34|35|38|42|48|55|63|72|102,11,38,1
11415,18|23|34|35|40|42,6,40,1
11416,18|23|34|35|41|42|48|52|55|62,10,23,1
11417,18|23|34|35|41|42|52|55|63|72|102,11,23,1
11418,18|23|34|35|41|42|52|63|72,9,23,1
11419,18|23|34|35|41|42|55|63|72|102,10,23,1
11420,18|23|34|35|41|43|48|63|72,9,23,1
11421,18|23|34|35|41|48|52,7,23,1
11422,18|23|34|35|41|48|55|63|72|102,10,23,1
11423,18|23|34|35|41|49|55|62|63|72|77|97,12,23,1
11424,18|23|34|35|41|52|55|62,8,23,1
11425,18|23|34|35|41|52|55|62|63|70|72,11,23,1
11426,18|23|34|35|41|52|55|102,8,23,1
11427,18|23|34|35|42|43|55|58|63|72|77|97,12,23,1
11428,18|23|34|35|42|48|49|52|55|102,10,23,1
11429,18|23|34|35|42|48|63|72,8,23,1
11430,18|23|34|35|42|49|52|55|102,9,23,1
11431,18|23|34|35|42|52|55|62|63|72|80|83,12,23,1
11432,18|23|34|35|42|52|55|102,8,23,1
11433,18|23|34|35|43|48,6,23,1
11434,18|23|34|35|43|48|49|52|54|55|102,11,23,1
11435,18|23|34|35|43|52|55|102,8,23,1
11436,18|23|34|35|47,5,47,1
11437,18|23|34|35|47|48|52,7,47,1
11438,18|23|34|35|47|55|102,7,47,1
11439,18|23|34|35|48|49|52|55|102,9,23,1
11440,18|23|34|35|48|49|63|72|77|97,10,23,1
11441,18|23|34|35|48|52|55|63|67|72|77|97|102,13,67,1
11442,18|23|34|35|48|52|63|72,8,23,1
11443,18|23|34|35|48|63|72,7,23,1
11444,18|23|34|35|49|55|102,7,23,1
11445,18|23|34|35|55|77|97|101|102,9,23,1
11446,18|23|34|35|55|101|102,7,23,1
11447,18|23|34|35|101,5,23,1
11448,18|23|34|54|55|102,6,23,1
11449,18|23|34|55|62,5,23,1
11450,18|23|35|36|37|41|55|62,8,36,1
11451,18|23|35|37|41,5,23,1
11452,18|23|35|37|41|43,6,23,1
11453,18|23|35|37|41|43|55|62,8,23,1
11454,18|23|35|37|41|48|55|58|62|63|72,11,23,1
11455,18|23|35|37|42|48|49|52|55|102,10,23,1
11456,18|23|35|37|42|55|102,7,23,1
11457,18|23|35|37|43|52|54|55|63|72|102,11,23,1
11458,18|23|35|37|43|55|62,7,23,1
11459,18|23|35|37|48|55|102,7,23,1
11460,18|23|35|37|48|80|83,7,23,1
11461,18|23|35|37|52,5,23,1
11462,18|23|35|37|52|55|62|63|72,9,23,1
11463,18|23|35|37|52|55|63|72|102,9,23,1
11464,18|23|35|37|52|55|80|81|102,9,23,1
11465,18|23|35|37|52|55|102,7,23,1
11466,18|23|35|37|55|62,6,23,1
11467,18|23|35|37|55|74|97|102|120,9,23,1
11468,18|23|35|37|63|72,6,23,1
11469,18|23|35|37|77|97,6,23,1
11470,18|23|35|37|80|81|83,7,23,1
11471,18|23|35|38|41|42|55|102,8,38,1
11472,18|23|35|38|41|55|102,7,38,1
11473,18|23|35|39|43|47|48|55|58,9,47,1
11474,18|23|35|40|41,5,40,1
11475,18|23|35|40|48|52|55|63|72|102,10,40,1
11476,18|23|35|41|42|43|55|77|97|102,10,23,1
11477,18|23|35|41|42|48,6,23,1
11478,18|23|35|41|42|48|55|58,8,23,1
11479,18|23|35|41|42|48|55|58|63|72,10,23,1
11480,18|23|35|41|42|48|55|80|81|102,10,23,1
11481,18|23|35|41|42|49|55|102,8,23,1
11482,18|23|35|41|42|52|55|102,8,23,1
11483,18|23|35|41|42|55|63|72|102,9,23,1
11484,18|23|35|41|43|48|55|102,8,23,1
11485,18|23|35|41|48|52|63|69,8,69,1
11486,18|23|35|41|48|55|102,7,23,1
11487,18|23|35|41|52|55|62|80|81,9,23,1
11488,18|23|35|41|54|55|102,7,23,1
11489,18|23|35|42|43|48|55|63|72|102,10,23,1
11490,18|23|35|42|43|52|77|97,8,23,1
11491,18|23|35|42|48|49|55|62|77|97,10,23,1
11492,18|23|35|42|48|52,6,23,1
11493,18|23|35|42|48|55|58|63|72,9,23,1
11494,18|23|35|42|48|55|102,7,23,1
11495,18|23|35|42|52,5,23,1
11496,18|23|35|42|52|54|55|63|70|72|102,11,23,1
11497,18|23|35|42|52|55|102,7,23,1
11498,18|23|35|42|55|62,6,23,1
11499,18|23|35|43|48|50|52|55|63|70|102,11,50,1
11500,18|23|35|43|48|52|55|63|72|102,10,23,1
11501,18|23|35|43|49,5,23,1
11502,18|23|35|43|49|52|55|77|97|102,10,23,1
11503,18|23|35|43|52|55|62|79|80|83,10,23,1
11504,18|23|35|43|52|55|63|72|102,9,23,1
11505,18|23|35|43|55|58|63|72,8,23,1
11506,18|23|35|43|55|63|72|102,8,23,1
11507,18|23|35|43|55|77|97|102,8,23,1
11508,18|23|35|44|48|55|102,7,44,1
11509,18|23|35|44|52,5,44,1
11510,18|23|35|44|52|55|102,7,44,1
11511,18|23|35|44|55|62|80|81,8,44,1
11512,18|23|35|45|48|52,6,45,1
11513,18|23|35|45|52,5,45,1
11514,18|23|35|45|55|102,6,45,1
11515,18|23|35|46|47|48|55|102,8,46,1
11516,18|23|35|47|48|52,6,47,1
11517,18|23|35|48|49,5,23,1
11518,18|23|35|48|49|52,6,23,1
11519,18|23|35|48|49|52|55|102,8,23,1
11520,18|23|35|48|49|52|63|72,8,23,1
11521,18|23|35|48|49|55|102,7,23,1
11522,18|23|35|48|52|55|62,7,23,1
11523,18|23|35|48|52|55|63|69|80|81|102,11,69,1
11524,18|23|35|48|52|55|63|72|102,9,23,1
11525,18|23|35|48|54,5,23,1
11526,18|23|35|48|55|62|63|72,8,23,1
11527,18|23|35|48|55|62|80|81,8,23,1
11528,18|23|35|48|55|63|69|72|102,9,69,1
11529,18|23|35|48|55|63|72|77|97|102,10,23,1
11530,18|23|35|48|55|77|97|102,8,23,1
11531,18|23|35|49|52|63|72,7,23,1
11532,18|23|35|49|77|97,6,23,1
11533,18|23|35|50|63|70,6,50,1
11534,18|23|35|52|55|62|79,7,23,1
11535,18|23|35|52|55|80|81|102,8,23,1
11536,18|23|35|52|63|69|72,7,69,1
11537,18|23|35|52|80|81,6,23,1
11538,18|23|35|52|80|83,6,23,1
11539,18|23|35|55|77|97|101|102,8,23,1
11540,18|23|54|55|102,5,23,1
11541,18|23|55|62|63|72,6,23,1
11542,18|23|55|63|70|102,6,23,1
11543,18|23|55|63|102|103,6,103,1
11544,18|23|63|69|72,5,69,1
11545,18|23|63|71,4,71,1
11546,18|23|80|83,4,23,1
11547,18|24|25|26|55|102,6,26,1
11548,18|24|25|27|55|102,6,27,1
11549,18|24|25|30|55|102,6,30,1
11550,18|24|25|31|34|55|102,7,31,1
11551,18|24|25|31|35|43|63|72,8,31,1
11552,18|24|25|34|35|37|41|42|43|48|49|55|58|63|70|72|77|97,18,24,1
11553,18|24|25|34|35|42|48|49|63|72,10,24,1
11554,18|24|25|34|35|48|52|55|63|72|102,11,24,1
11555,18|24|25|34|35|48|63|72,8,24,1
11556,18|24|25|34|35|52|55|62|63|72,10,24,1
11557,18|24|25|34|35|63|72|101,8,24,1
11558,18|24|25|34|63|72,6,24,1
11559,18|24|25|35|37|38|63|72,8,38,1
11560,18|24|25|35|37|48,6,24,1
11561,18|24|25|35|40|41|42|48|55|58|63|72|77|97,14,40,1
11562,18|24|25|35|41|42|52|55|102,9,24,1
11563,18|24|25|35|41|52|55|63|72|102,10,24,1
11564,18|24|25|35|42|49|55|62|63|72,10,24,1
11565,18|24|25|35|42|55|63|72|102,9,24,1
11566,18|24|25|35|48|52|55|62|63|72,10,24,1
11567,18|24|25|35|63|72|101,7,24,1
11568,18|24|25|54,4,24,1
11569,18|24|25|63|70|72,6,24,1
11570,18|24|26|34|55|77|97|102,8,26,1
11571,18|24|26|35|41,5,26,1
11572,18|24|26|35|41|43|48|55|58,9,26,1
11573,18|24|26|35|52|55|102,7,26,1
11574,18|24|26|35|52|63|72,7,26,1
11575,18|24|27|28|31|34|35|48|55|63|72|102,12,28,1
11576,18|24|27|34,4,27,1
11577,18|24|27|34|35|37|41|42|43|48|50|52|55|58|80|83,16,50,1
11578,18|24|27|34|35|48|55|102,8,27,1
11579,18|24|27|35|42|48|55|58|76|77|97|107,12,27,1
11580,18|24|27|35|48|55|63|72|102,9,27,1
11581,18|24|27|35|101,5,27,1
11582,18|24|27|55|63|72|102,7,27,1
11583,18|24|28|35|47|48|55|102,8,47,1
11584,18|24|28|35|48|52|55|102,8,28,1
11585,18|24|28|35|48|63|72,7,28,1
11586,18|24|28|35|52,5,28,1
11587,18|24|28|55|102,5,28,1
11588,18|24|29|34|35|38|41|42|49|52|55|63|72|102,14,38,1
11589,18|24|29|34|35|41|48|63|72,9,24,1
11590,18|24|29|34|35|42,6,24,1
11591,18|24|29|34|55|63|72|102,8,24,1
11592,18|24|29|34|63|72,6,24,1
11593,18|24|29|35|42,5,24,1
11594,18|24|29|35|42|55|62,7,24,1
11595,18|24|29|35|43|48|55|63|72|102,10,24,1
11596,18|24|29|35|48|52|55|63|72|102,10,24,1
11597,18|24|29|35|48|55|58,7,24,1
11598,18|24|29|35|49|52|55|102,8,24,1
11599,18|24|29|35|52,5,24,1
11600,18|24|29|55|63|72|102,7,24,1
11601,18|24|29|55|102,5,24,1
11602,18|24|30|31|35|48|55|58|63|72,10,30,1
11603,18|24|30|34,4,30,1
11604,18|24|30|34|35|40|48|52|55|58|62,11,30,1
11605,18|24|30|34|54|55|58|63|72,9,30,1
11606,18|24|30|34|55|102,6,30,1
11607,18|24|30|35|48,5,30,1
11608,18|24|30|35|48|52|55|63|72|77|97|102,12,30,1
11609,18|24|30|35|52,5,30,1
11610,18|24|30|35|63|72|101,7,30,1
11611,18|24|31|34|35|41|48|52|55|58|63|72|77|97,14,31,1
11612,18|24|31|34|55|102,6,31,1
11613,18|24|31|35|41|48|55|63|72|102,10,31,1
11614,18|24|31|55|102,5,31,1
11615,18|24|32|35|37|48|55|62,8,32,1
11616,18|24|33,3,33,1
11617,18|24|34|35|37|41|48|52|55|63|72|102,12,24,1
11618,18|24|34|35|38,5,38,1
11619,18|24|34|35|38|41|42|55|63|72|77|97|102,13,38,1
11620,18|24|34|35|38|48|55|63|72|77|97|102,12,38,1
11621,18|24|34|35|38|63|72,7,38,1
11622,18|24|34|35|39|63|72,7,39,1
11623,18|24|34|35|40,5,40,1
11624,18|24|34|35|41|42,6,24,1
11625,18|24|34|35|41|42|55|63|72|77|97|102,12,24,1
11626,18|24|34|35|41|48|49|52|55|63|72|102,12,24,1
11627,18|24|34|35|41|48|52|55|62,9,24,1
11628,18|24|34|35|41|48|55|63|72|102,10,24,1
11629,18|24|34|35|41|52|55|102,8,24,1
11630,18|24|34|35|41|55|58|63|72,9,24,1
11631,18|24|34|35|41|55|63|72|102,9,24,1
11632,18|24|34|35|41|63|72,7,24,1
11633,18|24|34|35|42|48|52|55|62|63|72|77|97,13,24,1
11634,18|24|34|35|42|48|52|55|62|77|97,11,24,1
11635,18|24|34|35|42|48|55|62|77|97,10,24,1
11636,18|24|34|35|42|48|55|63|72|77|97|102,12,24,1
11637,18|24|34|35|42|49|63|72,8,24,1
11638,18|24|34|35|42|52,6,24,1
11639,18|24|34|35|42|52|55|63|72|102,10,24,1
11640,18|24|34|35|42|55|63|72|102,9,24,1
11641,18|24|34|35|43|48|55|58|63|72,10,24,1
11642,18|24|34|35|43|48|55|58|63|72|77|97,12,24,1
11643,18|24|34|35|43|48|63|72,8,24,1
11644,18|24|34|35|43|52|55|63|72|102,10,24,1
11645,18|24|34|35|48|55|58|62,8,24,1
11646,18|24|34|35|48|55|63|72|77|97|102,11,24,1
11647,18|24|34|35|48|77|97,7,24,1
11648,18|24|34|35|55|63|72|101|102,9,24,1
11649,18|24|34|35|55|77|97|101|102,9,24,1
11650,18|24|34|35|55|101|102,7,24,1
11651,18|24|34|55|58,5,24,1
11652,18|24|35|36,4,36,1
11653,18|24|35|36|37|41|52|55|63|72|102,11,36,1
11654,18|24|35|36|48|63|72,7,36,1
11655,18|24|35|36|63|72,6,36,1
11656,18|24|35|37|40|63|72,7,40,1
11657,18|24|35|37|41|42|48|52|55|62,10,24,1
11658,18|24|35|37|41|48|52|54|55|62|63|72,12,24,1
11659,18|24|35|37|41|48|52|55|63|72|102,11,24,1
11660,18|24|35|37|41|63|72,7,24,1
11661,18|24|35|37|42|46|48|55|62|79,10,46,1
11662,18|24|35|37|42|63|72,7,24,1
11663,18|24|35|37|43|48|55|58|63|72,10,24,1
11664,18|24|35|37|43|55|62|63|72,9,24,1
11665,18|24|35|37|48,5,24,1
11666,18|24|35|37|48|52|55|62,8,24,1
11667,18|24|35|37|48|54|55|62|63|72,10,24,1
11668,18|24|35|37|48|55|62,7,24,1
11669,18|24|35|37|48|55|62|63|72,9,24,1
11670,18|24|35|37|48|55|62|79,8,24,1
11671,18|24|35|37|52,5,24,1
11672,18|24|35|37|52|55|102,7,24,1
11673,18|24|35|37|52|63|72,7,24,1
11674,18|24|35|38|41|48|55|102,8,38,1
11675,18|24|35|38|42,5,38,1
11676,18|24|35|38|63|72,6,38,1
11677,18|24|35|39,4,39,1
11678,18|24|35|39|42,5,39,1
11679,18|24|35|41|42|43|52|55|63|72|102,11,24,1
11680,18|24|35|41|42|48|49|55|63|72|102,11,24,1
11681,18|24|35|41|42|48|55|62|63|72|77|97,12,24,1
11682,18|24|35|41|42|55|63|72|102,9,24,1
11683,18|24|35|41|43|48|49|54|55|58|63|70|72,13,24,1
11684,18|24|35|41|43|48|52|55|58|63|72,11,24,1
11685,18|24|35|41|43|48|52|55|63|72|77|97|102,13,24,1
11686,18|24|35|41|43|48|55|58|63|72,10,24,1
11687,18|24|35|41|43|48|55|63|72|102,10,24,1
11688,18|24|35|41|43|55|63|72|102,9,24,1
11689,18|24|35|41|43|63|72,7,24,1
11690,18|24|35|41|48,5,24,1
11691,18|24|35|41|48|54|55|102,8,24,1
11692,18|24|35|41|48|55|62,7,24,1
11693,18|24|35|41|48|55|62|63|72,9,24,1
11694,18|24|35|41|48|63|72|77|97,9,24,1
11695,18|24|35|41|48|80|81,7,24,1
11696,18|24|35|41|52|55|63|72|80|81|102,11,24,1
11697,18|24|35|41|52|55|63|72|102,9,24,1
11698,18|24|35|42|43|48|52|55|102,9,24,1
11699,18|24|35|42|43|55|102,7,24,1
11700,18|24|35|42|48,5,24,1
11701,18|24|35|42|48|52|55|63|72|102,10,24,1
11702,18|24|35|42|48|52|63|72,8,24,1
11703,18|24|35|42|48|55|63|72|102,9,24,1
11704,18|24|35|42|48|55|102,7,24,1
11705,18|24|35|42|48|77|97,7,24,1
11706,18|24|35|42|49,5,24,1
11707,18|24|35|42|50|55|58|62|63|72,10,50,1
11708,18|24|35|42|52|55|62|63|70,9,24,1
11709,18|24|35|42|52|55|63|72|102,9,24,1
11710,18|24|35|42|55|58|63|72,8,24,1
11711,18|24|35|42|55|62,6,24,1
11712,18|24|35|42|55|62|63|72,8,24,1
11713,18|24|35|42|55|77|97|102,8,24,1
11714,18|24|35|43|45|48|52,7,45,1
11715,18|24|35|43|48|49|55|102,8,24,1
11716,18|24|35|43|48|52,6,24,1
11717,18|24|35|43|48|52|63|72,8,24,1
11718,18|24|35|43|48|54|55|62|63|72,10,24,1
11719,18|24|35|43|48|55|58|63|72|77|97,11,24,1
11720,18|24|35|43|48|55|62|63|72,9,24,1
11721,18|24|35|43|48|55|102,7,24,1
11722,18|24|35|43|52,5,24,1
11723,18|24|35|43|52|55|58,7,24,1
11724,18|24|35|43|52|55|62|63|72,9,24,1
11725,18|24|35|43|52|55|102,7,24,1
11726,18|24|35|43|53|55|102,7,53,1
11727,18|24|35|43|55|62,6,24,1
11728,18|24|35|43|55|62|63|72,8,24,1
11729,18|24|35|44,4,44,1
11730,18|24|35|48|49|55|62,7,24,1
11731,18|24|35|48|49|55|63|72|102,9,24,1
11732,18|24|35|48|52|55|62|77|97,9,24,1
11733,18|24|35|48|52|55|77|97|102,9,24,1
11734,18|24|35|48|52|77|97,7,24,1
11735,18|24|35|48|55|62,6,24,1
11736,18|24|35|48|55|63|72|77|97|102,10,24,1
11737,18|24|35|48|55|63|72|80|81|102,10,24,1
11738,18|24|35|48|55|77|97|102,8,24,1
11739,18|24|35|49|55|63|72|102,8,24,1
11740,18|24|35|50|63|72,6,50,1
11741,18|24|35|52|54,5,24,1
11742,18|24|35|52|54|55|102,7,24,1
11743,18|24|35|52|54|63|72,7,24,1
11744,18|24|35|52|55|58,6,24,1
11745,18|24|35|52|55|58|62|63|72,9,24,1
11746,18|24|35|52|63|70,6,24,1
11747,18|24|35|52|80|81,6,24,1
11748,18|24|35|54|55|63|72|77|97|101|102,11,24,1
11749,18|24|35|54|63|70|101,7,24,1
11750,18|24|35|55|58|101,6,24,1
11751,18|24|35|63|72|77|97|101,8,24,1
11752,18|24|35|77|97|101,6,24,1
11753,18|24|54|55|102,5,24,1
11754,18|24|54|63|72,5,24,1
11755,18|24|55|62|80|81|83,7,24,1
11756,18|24|55|63|70|72|102,7,24,1
11757,18|24|55|63|72|77|97|102,8,24,1
11758,18|24|55|77|97|102,6,24,1
11759,18|24|55|95|96|102,6,24,1
11760,18|24|63|71,4,71,1
11761,18|24|63|72|76|97|111,7,24,1
11762,18|24|63|72|80|81,6,24,1
11763,18|24|95|96,4,24,1
11764,18|25|26|31|35|40|52,7,26,1
11765,18|25|26|34|35|48|63|72,8,26,1
11766,18|25|26|34|35|52|63|72,8,26,1
11767,18|25|26|35|42|48|55|63|72|77|97|102,12,26,1
11768,18|25|26|35|55|101|102,7,26,1
11769,18|25|26|55|102,5,26,1
11770,18|25|27|29|35|37|52|55|62|63|72,11,27,1
11771,18|25|27|34|35|48|55|63|70|72|102,11,27,1
11772,18|25|27|34|55|63|72|102,8,27,1
11773,18|25|27|35|38|41,6,27,1
11774,18|25|27|35|41|63|72,7,27,1
11775,18|25|27|35|42,5,27,1
11776,18|25|27|35|49|52|63|72,8,27,1
11777,18|25|27|55|63|72|102,7,27,1
11778,18|25|27|55|102,5,27,1
11779,18|25|28,3,28,1
11780,18|25|28|35|42|63|72,7,28,1
11781,18|25|28|35|48|55|63|70|72|102,10,28,1
11782,18|25|28|35|52|63|72,7,28,1
11783,18|25|29|31|35|37|48|52|55|62|63|72,12,31,1
11784,18|25|29|33|34|55|102,7,33,1
11785,18|25|29|34|35|37|38|41|52|55|63|72|102,13,38,1
11786,18|25|29|34|35|37|43|48|52|55|63|72|77|97|102,15,29,1
11787,18|25|29|34|35|41|46|49|63|72,10,46,1
11788,18|25|29|34|35|41|55|62|63|72|80|83,12,29,1
11789,18|25|29|34|35|42|43|48|49|52|55|102,12,29,1
11790,18|25|29|34|35|42|48|49|63|72,10,29,1
11791,18|25|29|34|35|48|52,7,29,1
11792,18|25|29|34|35|48|52|55|63|72|102,11,29,1
11793,18|25|29|34|35|48|52|63|72,9,29,1
11794,18|25|29|34|35|49|52|55|63|72|102,11,29,1
11795,18|25|29|34|35|52|55|62|63|72,10,29,1
11796,18|25|29|35|37|42|43|48|52|55|62|63|72|75|97|118,16,29,1
11797,18|25|29|35|37|43|52|55|63|70|102,11,29,1
11798,18|25|29|35|38|41|42|48|49|52|63|72,12,38,1
11799,18|25|29|35|41|42|55|63|72|102,10,29,1
11800,18|25|29|35|41|48|55|63|72|102,10,29,1
11801,18|25|29|35|42|52|63|72,8,29,1
11802,18|25|29|35|43|48|55|63|72|102,10,29,1
11803,18|25|29|35|43|52|55|63|72|77|97|102,12,29,1
11804,18|25|29|35|52,5,29,1
11805,18|25|29|35|52|55|63|72|102,9,29,1
11806,18|25|29|35|55|63|72|101|102,9,29,1
11807,18|25|29|55|62|63|72,7,29,1
11808,18|25|29|55|102,5,29,1
11809,18|25|30|34|35|48|52|55|63|72|102,11,30,1
11810,18|25|30|35|37|55|63|72|79|102,10,30,1
11811,18|25|30|35|55|63|72|101|102,9,30,1
11812,18|25|30|55|63|72|102,7,30,1
11813,18|25|31|34|35|42|55|63|72|102,10,31,1
11814,18|25|31|34|35|42|63|72|77|97,10,31,1
11815,18|25|31|34|35|48|52|55|63|72|95|96|102,13,31,1
11816,18|25|31|34|35|52|63|72,8,31,1
11817,18|25|31|34|55|63|72|102,8,31,1
11818,18|25|31|34|55|102,6,31,1
11819,18|25|31|35|41|63|72,7,31,1
11820,18|25|31|35|48|55|63|72|102,9,31,1
11821,18|25|31|35|52|63|72,7,31,1
11822,18|25|31|55|63|72|102,7,31,1
11823,18|25|31|63|72,5,31,1
11824,18|25|32,3,32,1
11825,18|25|32|34|35|52|55|63|72|102,10,32,1
11826,18|25|32|35|48,5,32,1
11827,18|25|32|35|48|63|72,7,32,1
11828,18|25|34|35|36|37|41|48|55|62|80|83,12,36,1
11829,18|25|34|35|37|38|48|49|55|62|63|72,12,38,1
11830,18|25|34|35|37|41|42|52|55|62|63|72|77|97,14,25,1
11831,18|25|34|35|37|41|43|52|55|63|72|102,12,25,1
11832,18|25|34|35|37|41|48|55|63|72|77|97|102,13,25,1
11833,18|25|34|35|37|42|48|52|63|72,10,25,1
11834,18|25|34|35|38|40|41,7,40,1
11835,18|25|34|35|38|41|52|55|62|63|72|77|80|81|97,15,38,1
11836,18|25|34|35|38|42|48|55|63|72|102,11,38,1
11837,18|25|34|35|38|55|63|72|102,9,38,1
11838,18|25|34|35|38|63|72,7,38,1
11839,18|25|34|35|40|42|48|55|62|63|70|72,12,40,1
11840,18|25|34|35|40|42|52|63|72,9,40,1
11841,18|25|34|35|41|42|48|52|55|63|72|102,12,25,1
